Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[60]     0.0    0.00    0.00  106312         std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [60]
                0.00    0.00  106312/106312      std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&) [59]
-----------------------------------------------
                0.00    0.00  104717/104717      std::complex<float> std::operator*<float>(std::complex<float> const&, std::complex<float> const&) [62]
[61]     0.0    0.00    0.00  104717         std::complex<float>& std::complex<float>::operator*=<float>(std::complex<float> const&) [61]
                0.00    0.00  104717/211923      std::complex<float>::real[abi:cxx11]() const [56]
                0.00    0.00  104717/205749      std::complex<float>::imag[abi:cxx11]() const [58]
-----------------------------------------------
                0.00    0.00      32/104717      DeflationPolynomial<float>::deflate2(boost::math::tools::polynomial<float>*, std::complex<float>, boost::math::tools::polynomial<float>*) [33]
                0.00    0.00     507/104717      std::complex<float>* Muller<float>::Constants<float>(boost::math::tools::polynomial<float>, std::complex<float>, std::complex<float>, std::complex<float>) [24]
                0.00    0.00    2028/104717      std::complex<float> Muller<float>::getRootA<float>(boost::math::tools::polynomial<float>, std::complex<float>, std::complex<float>, std::complex<float>) [21]
                0.00    0.00    5128/104717      Laguerre<float>::getRootA(boost::math::tools::polynomial<float>*, std::complex<float>) [5]
                0.00    0.00   14460/104717      std::complex<float> Muller<float>::ElevateComplex<float>(std::complex<float>, int) [172]
                0.00    0.00   25640/104717      Laguerre<float>::getVariable(std::complex<float>, std::complex<float>, std::complex<float>, std::complex<float>) [194]
                0.00    0.00   56922/104717      Laguerre<float>::ElevateComplex(std::complex<float>, int) [7]
[62]     0.0    0.00    0.00  104717         std::complex<float> std::operator*<float>(std::complex<float> const&, std::complex<float> const&) [62]
                0.00    0.00  104717/104717      std::complex<float>& std::complex<float>::operator*=<float>(std::complex<float> const&) [61]
-----------------------------------------------
                0.00    0.00    1728/102212      bool __gnu_cxx::operator==<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [244]
                0.00    0.00    2508/102212      __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [232]
                0.00    0.00   97976/102212      std::_Iter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, true>::_S_base(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [76]
[63]     0.0    0.00    0.00  102212         __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [63]
-----------------------------------------------
                0.00    0.00      16/101406      double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [470]
                0.00    0.00     144/101406      std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [430]
                0.00    0.00     144/101406      void std::vector<double, std::allocator<double> >::_M_range_initialize<double*>(double*, double*, std::forward_iterator_tag) [425]
                0.00    0.00     195/101406      void std::vector<double, std::allocator<double> >::_M_range_initialize<double const*>(double const*, double const*, std::forward_iterator_tag) [373]
                0.00    0.00     288/101406      std::vector<double, std::allocator<double> >::_M_move_assign(std::vector<double, std::allocator<double> >&&, std::integral_constant<bool, true>) [424]
                0.00    0.00     288/101406      std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [327]
                0.00    0.00     704/101406      std::vector<double, std::allocator<double> >::_M_erase_at_end(double*) [255]
                0.00    0.00     864/101406      std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [337]
                0.00    0.00   48852/101406      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [137]
                0.00    0.00   49911/101406      std::vector<double, std::allocator<double> >::~vector() [111]
[64]     0.0    0.00    0.00  101406         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [64]
-----------------------------------------------
                0.00    0.00    1728/101404      bool __gnu_cxx::operator==<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&) [245]
                0.00    0.00    2508/101404      __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&) [233]
                0.00    0.00   97168/101404      std::_Iter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, true>::_S_base(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [80]
[65]     0.0    0.00    0.00  101404         __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [65]
-----------------------------------------------
                0.00    0.00       8/100622      float* std::vector<float, std::allocator<float> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(unsigned long, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [477]
                0.00    0.00     144/100622      std::vector<float, std::allocator<float> >::operator=(std::vector<float, std::allocator<float> > const&) [433]
                0.00    0.00     144/100622      void std::vector<float, std::allocator<float> >::_M_range_initialize<float*>(float*, float*, std::forward_iterator_tag) [431]
                0.00    0.00     195/100622      void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [376]
                0.00    0.00     288/100622      std::vector<float, std::allocator<float> >::_M_move_assign(std::vector<float, std::allocator<float> >&&, std::integral_constant<bool, true>) [40]
                0.00    0.00     288/100622      std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [37]
